iteration,fidelity
1,1.0
6,1.0
7,1.0
9,1.0
11,1.0
17,1.0
18,1.0
20,1.0
22,1.0
23,1.0
30,1.0
31,1.0
33,1.0
34,1.0
36,1.0
42,1.0
43,1.0
51,1.0
52,1.0
55,1.0
57,1.0
60,1.0
61,1.0
65,1.0
66,1.0
69,1.0
73,1.0
83,1.0
85,1.0
86,1.0
87,1.0
92,1.0
93,1.0
94,1.0
98,1.0
102,1.0
107,1.0
111,1.0
122,1.0
124,1.0
125,1.0
132,1.0
138,1.0
140,1.0
142,1.0
144,1.0
145,1.0
147,1.0
152,1.0
153,1.0
155,1.0
156,1.0
158,1.0
160,1.0
166,1.0
170,1.0
171,1.0
173,1.0
174,1.0
176,1.0
180,1.0
181,1.0
182,1.0
183,1.0
186,1.0
193,1.0
204,1.0
208,1.0
211,1.0
213,1.0
216,1.0
217,1.0
220,1.0
221,1.0
230,1.0
231,1.0
233,1.0
234,1.0
235,1.0
236,1.0
241,1.0
248,1.0
253,1.0
255,1.0
256,1.0
258,1.0
261,1.0
262,1.0
264,1.0
267,1.0
269,1.0
272,1.0
277,1.0
278,1.0
281,1.0
288,1.0
290,1.0
298,1.0
300,1.0
302,1.0
306,1.0
307,1.0
322,1.0
324,1.0
329,1.0
330,1.0
337,1.0
338,1.0
343,1.0
347,1.0
348,1.0
361,1.0
367,1.0
368,1.0
369,1.0
