iteration,fidelity
25,1.0
38,1.0
78,1.0
111,1.0
136,1.0
180,1.0
201,1.0
374,1.0
401,1.0
43,1.0
93,1.0
133,1.0
162,1.0
202,1.0
205,1.0
336,1.0
430,1.0
471,1.0
485,1.0
493,1.0
65,1.0
183,1.0
195,1.0
209,1.0
257,1.0
314,1.0
341,1.0
359,1.0
366,1.0
445,1.0
462,1.0
486,1.0
38,1.0
77,1.0
81,1.0
134,1.0
257,1.0
314,1.0
435,1.0
446,1.0
490,1.0
497,1.0
92,1.0
136,1.0
167,1.0
189,1.0
203,1.0
231,1.0
283,1.0
364,1.0
389,1.0
