iteration,fidelity
24,1.0
70,1.0
127,1.0
153,1.0
274,1.0
313,1.0
355,1.0
366,1.0
396,1.0
433,1.0
437,1.0
466,1.0
12,1.0
97,1.0
142,1.0
160,1.0
175,1.0
193,1.0
195,1.0
287,1.0
300,1.0
345,1.0
432,1.0
437,1.0
472,1.0
259,1.0
298,1.0
325,1.0
341,1.0
423,1.0
