iteration,fidelity
0,1.0
2,1.0
3,1.0
6,1.0
10,1.0
17,1.0
19,1.0
25,1.0
29,1.0
31,1.0
32,1.0
33,1.0
39,1.0
41,1.0
44,1.0
45,1.0
53,1.0
59,1.0
60,1.0
63,1.0
68,1.0
75,1.0
77,1.0
79,1.0
82,1.0
83,1.0
84,1.0
90,1.0
93,1.0
96,1.0
99,1.0
104,1.0
120,1.0
127,1.0
128,1.0
130,1.0
132,1.0
140,1.0
143,1.0
155,1.0
157,1.0
159,1.0
160,1.0
169,1.0
170,1.0
171,1.0
173,1.0
175,1.0
177,1.0
180,1.0
188,1.0
189,1.0
191,1.0
193,1.0
195,1.0
201,1.0
202,1.0
203,1.0
206,1.0
208,1.0
209,1.0
213,1.0
215,1.0
222,1.0
224,1.0
225,1.0
231,1.0
232,1.0
233,1.0
235,1.0
236,1.0
237,1.0
241,1.0
247,1.0
248,1.0
251,1.0
259,1.0
261,1.0
270,1.0
284,1.0
285,1.0
287,1.0
289,1.0
293,1.0
295,1.0
298,1.0
301,1.0
302,1.0
304,1.0
306,1.0
308,1.0
311,1.0
313,1.0
315,1.0
316,1.0
322,1.0
323,1.0
326,1.0
332,1.0
344,1.0
346,1.0
347,1.0
360,1.0
363,1.0
365,1.0
367,1.0
369,1.0
372,1.0
375,1.0
378,1.0
379,1.0
381,1.0
387,1.0
395,1.0
397,1.0
410,1.0
411,1.0
412,1.0
415,1.0
417,1.0
418,1.0
425,1.0
426,1.0
438,1.0
439,1.0
440,1.0
443,1.0
444,1.0
445,1.0
453,1.0
455,1.0
457,1.0
462,1.0
464,1.0
477,1.0
481,1.0
483,1.0
485,1.0
486,1.0
488,1.0
489,1.0
492,1.0
494,1.0
496,1.0
498,1.0
