iteration,fidelity
3,1.0
10,1.0
12,1.0
15,1.0
20,1.0
23,1.0
28,1.0
32,1.0
42,1.0
43,1.0
47,1.0
48,1.0
50,1.0
52,1.0
69,1.0
73,1.0
74,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
88,1.0
90,1.0
94,1.0
101,1.0
102,1.0
104,1.0
106,1.0
107,1.0
113,1.0
127,1.0
128,1.0
135,1.0
136,1.0
150,1.0
151,1.0
158,1.0
162,1.0
163,1.0
167,1.0
170,1.0
182,1.0
184,1.0
187,1.0
192,1.0
193,1.0
195,1.0
196,1.0
197,1.0
201,1.0
208,1.0
211,1.0
212,1.0
214,1.0
220,1.0
221,1.0
223,1.0
224,1.0
231,1.0
232,1.0
238,1.0
239,1.0
245,1.0
246,1.0
247,1.0
251,1.0
254,1.0
256,1.0
259,1.0
260,1.0
264,1.0
269,1.0
271,1.0
272,1.0
275,1.0
282,1.0
285,1.0
286,1.0
287,1.0
289,1.0
295,1.0
298,1.0
300,1.0
302,1.0
305,1.0
310,1.0
316,1.0
317,1.0
319,1.0
322,1.0
323,1.0
324,1.0
325,1.0
334,1.0
338,1.0
339,1.0
351,1.0
362,1.0
363,1.0
369,1.0
372,1.0
373,1.0
374,1.0
377,1.0
381,1.0
385,1.0
394,1.0
397,1.0
407,1.0
408,1.0
416,1.0
429,1.0
431,1.0
444,1.0
445,1.0
449,1.0
454,1.0
457,1.0
458,1.0
460,1.0
467,1.0
472,1.0
477,1.0
481,1.0
491,1.0
497,1.0
