iteration,fidelity
0,1.0
6,1.0
8,1.0
13,1.0
20,1.0
22,1.0
27,1.0
32,1.0
34,1.0
35,1.0
36,1.0
41,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
50,1.0
55,1.0
56,1.0
63,1.0
71,1.0
72,1.0
75,1.0
76,1.0
78,1.0
79,1.0
81,1.0
84,1.0
88,1.0
95,1.0
96,1.0
98,1.0
100,1.0
102,1.0
104,1.0
111,1.0
112,1.0
113,1.0
114,1.0
117,1.0
119,1.0
120,1.0
123,1.0
124,1.0
125,1.0
126,1.0
132,1.0
136,1.0
139,1.0
153,1.0
168,1.0
171,1.0
175,1.0
176,1.0
180,1.0
185,1.0
188,1.0
195,1.0
197,1.0
198,1.0
201,1.0
210,1.0
212,1.0
215,1.0
216,1.0
223,1.0
226,1.0
243,1.0
245,1.0
246,1.0
255,1.0
256,1.0
261,1.0
265,1.0
266,1.0
278,1.0
280,1.0
282,1.0
284,1.0
290,1.0
292,1.0
293,1.0
297,1.0
298,1.0
301,1.0
304,1.0
305,1.0
310,1.0
315,1.0
318,1.0
320,1.0
321,1.0
322,1.0
324,1.0
327,1.0
332,1.0
337,1.0
343,1.0
347,1.0
361,1.0
362,1.0
363,1.0
368,1.0
369,1.0
374,1.0
375,1.0
376,1.0
381,1.0
384,1.0
385,1.0
402,1.0
405,1.0
409,1.0
412,1.0
421,1.0
423,1.0
425,1.0
429,1.0
430,1.0
436,1.0
438,1.0
443,1.0
445,1.0
447,1.0
452,1.0
453,1.0
460,1.0
461,1.0
467,1.0
470,1.0
471,1.0
473,1.0
477,1.0
482,1.0
484,1.0
490,1.0
