iteration,fidelity
0,1.0
2,1.0
4,1.0
12,1.0
27,1.0
34,1.0
35,1.0
39,1.0
41,1.0
51,1.0
55,1.0
56,1.0
61,1.0
64,1.0
65,1.0
66,1.0
69,1.0
72,1.0
74,1.0
80,1.0
86,1.0
89,1.0
92,1.0
93,1.0
97,1.0
99,1.0
104,1.0
109,1.0
110,1.0
112,1.0
113,1.0
120,1.0
128,1.0
130,1.0
133,1.0
135,1.0
145,1.0
147,1.0
153,1.0
155,1.0
162,1.0
166,1.0
171,1.0
175,1.0
178,1.0
182,1.0
191,1.0
194,1.0
195,1.0
197,1.0
207,1.0
208,1.0
211,1.0
212,1.0
217,1.0
230,1.0
234,1.0
244,1.0
245,1.0
250,1.0
253,1.0
256,1.0
260,1.0
266,1.0
267,1.0
274,1.0
277,1.0
279,1.0
287,1.0
293,1.0
297,1.0
298,1.0
299,1.0
301,1.0
305,1.0
307,1.0
314,1.0
320,1.0
323,1.0
325,1.0
327,1.0
329,1.0
330,1.0
345,1.0
351,1.0
353,1.0
354,1.0
356,1.0
358,1.0
360,1.0
376,1.0
377,1.0
378,1.0
382,1.0
388,1.0
396,1.0
402,1.0
405,1.0
407,1.0
408,1.0
412,1.0
413,1.0
414,1.0
415,1.0
418,1.0
429,1.0
431,1.0
442,1.0
443,1.0
446,1.0
447,1.0
449,1.0
451,1.0
453,1.0
455,1.0
458,1.0
467,1.0
470,1.0
477,1.0
481,1.0
484,1.0
485,1.0
487,1.0
489,1.0
490,1.0
491,1.0
495,1.0
498,1.0
499,1.0
