iteration,fidelity
9,1.0
86,1.0
112,1.0
121,1.0
171,1.0
172,1.0
220,1.0
323,1.0
350,1.0
382,1.0
476,1.0
139,1.0
162,1.0
172,1.0
182,1.0
206,1.0
262,1.0
279,1.0
369,1.0
467,1.0
33,1.0
71,1.0
111,1.0
168,1.0
186,1.0
187,1.0
225,1.0
253,1.0
272,1.0
283,1.0
343,1.0
68,1.0
86,1.0
93,1.0
112,1.0
125,1.0
134,1.0
219,1.0
300,1.0
309,1.0
321,1.0
351,1.0
441,1.0
451,1.0
479,1.0
122,1.0
193,1.0
240,1.0
260,1.0
296,1.0
409,1.0
425,1.0
456,1.0
70,1.0
73,1.0
114,1.0
118,1.0
146,1.0
207,1.0
244,1.0
288,1.0
314,1.0
347,1.0
378,1.0
416,1.0
438,1.0
473,1.0
