iteration,fidelity
0,0.5130999041536413
1,0.49135581581744786
2,0.48627606932286244
3,0.3289322339753018
4,0.4238164478802834
5,0.6387207675863659
6,0.3458950927698101
7,0.6319337729074117
8,0.5175428638405769
9,0.6415269897980234
10,0.42541227357026107
11,0.4257243746537859
12,0.46280406392138485
13,0.44638390560703384
14,0.5559734354922249
15,0.49438057261640617
16,0.44694768578270966
17,0.6107107219489833
18,0.48682239447175546
19,0.6082581656552479
20,0.6391391484545402
21,0.5143002459757305
22,0.5691671726218718
23,0.40272062539918546
24,0.6106360722663364
25,0.4361571955976432
26,0.6769184263358103
27,0.4993762622764209
28,0.5329040947680098
29,0.6485348415098858
30,0.4750181089563491
31,0.6587317543554476
32,0.4704072713909938
33,0.5273433587274905
34,0.49660341419682635
35,0.6141610411328899
36,0.5863674818472393
37,0.5722675308783669
38,0.43945131161790396
39,0.6092490960084328
40,0.3232216622114908
41,0.49246965540067533
42,0.47720922096510343
43,0.6028411824423483
44,0.3541405079992526
45,0.5857819557786539
46,0.6357365695411001
47,0.5066174074759574
48,0.46507959929975096
49,0.5703783406873093
50,0.48502134512333595
51,0.4309898271392642
52,0.4974920551375942
53,0.39279324288182627
54,0.4083259000085763
55,0.5519536499613088
56,0.5441079589003163
57,0.5323071792934178
58,0.3984727727466994
59,0.4210224387020734
60,0.5235953270635993
61,0.38486137347381844
62,0.45211560911308585
63,0.47478897175989243
64,0.5157996442971647
65,0.45103482439848674
66,0.6597211467854719
67,0.6066050946281957
68,0.4684805713231319
69,0.49353114637714407
70,0.627826325646418
71,0.35103180055122624
72,0.48474852300353577
73,0.5336382974638226
74,0.425367489566922
75,0.3886887593509079
76,0.5798012206748763
77,0.3980620553166192
78,0.6391627112287435
79,0.4545701072285099
80,0.5716272394096583
81,0.5342375904479836
82,0.44453710694887943
83,0.5207250875141282
84,0.4356747242932876
85,0.46822361737404083
86,0.27336623337204796
87,0.5057329655465587
88,0.5431406626816847
89,0.5514437938421093
90,0.5282935674806215
91,0.7003725926931945
92,0.4167796826300623
93,0.4970962824505291
94,0.478766824258966
95,0.3245515078883947
96,0.5371152113594688
97,0.6003952067359078
98,0.42386188827844284
99,0.4975601035969366
100,0.49777948373535236
101,0.4103650491675709
102,0.47764714216055876
103,0.52568644248511
104,0.49990808620892774
105,0.47038626460004
106,0.5069375706555835
107,0.4060871988962454
108,0.42124662090375825
109,0.46216787300012135
110,0.4944807345531806
111,0.510014845444974
112,0.6904593080655136
113,0.551300907891984
114,0.37050407158862114
115,0.3962636941436116
116,0.6314795292828654
117,0.5222319215214326
118,0.6141405054876066
119,0.36194353417475766
120,0.46838165965713896
121,0.2934256209110653
122,0.5497826857216644
123,0.5202394099233257
124,0.4751727593864853
125,0.26925517991867015
126,0.47688256972591797
127,0.47683857458781115
128,0.49781780541569537
129,0.66131808698973
130,0.4443566210256734
131,0.5530497436906682
132,0.5633342640540449
133,0.633061547488026
134,0.5465241110710666
135,0.4082354590867534
136,0.537542485932704
137,0.501535101267222
138,0.5640195043357032
139,0.5045820768099184
140,0.5365432318356367
141,0.4692184773911508
142,0.5538272646581947
143,0.40542062340982865
144,0.4696824397615873
145,0.4926615898617857
146,0.5226435458947734
147,0.49989081201117047
148,0.4943464022369806
149,0.3964320473805962
150,0.43621126950657046
151,0.4077394555685092
152,0.473154185853903
153,0.5762781893867375
154,0.5472531756959549
155,0.3616786129123852
156,0.36967791408281037
157,0.6077732760998059
158,0.5164522484065409
159,0.3752512912229067
160,0.329891233213336
161,0.32417040543935616
162,0.46462534761271995
163,0.4685202261003537
164,0.6319356145577107
165,0.471457063933434
166,0.5346991575625635
167,0.27864934794376006
168,0.6284153618707596
169,0.517115233535283
170,0.606771211197545
171,0.5035939995495534
172,0.3961454088548817
173,0.5685841873862385
174,0.5759341986935683
175,0.5825338384727989
176,0.5196007811170755
177,0.5598632483668343
178,0.46696290099085047
179,0.4186497350912866
180,0.4794434811686964
181,0.5266828119860405
182,0.3820554276770189
183,0.5372333201153754
184,0.6542015648483113
185,0.522735781979079
186,0.49787672482666523
187,0.42874603225585944
188,0.5185037972865099
189,0.3635667761817061
190,0.5776928174923092
191,0.446241303038892
192,0.5663676698572148
193,0.5830914277814755
194,0.49998778425706814
195,0.3898705385122876
196,0.3924930187340929
197,0.6141254613425935
198,0.43316305130650773
199,0.6032600263773105
