iteration,fidelity
51,1.0
134,1.0
176,1.0
255,0.0
279,1.0
281,1.0
347,1.0
351,1.0
359,1.0
408,1.0
441,1.0
461,1.0
42,1.0
63,1.0
75,1.0
102,1.0
187,1.0
190,1.0
248,0.0
256,1.0
331,1.0
437,1.0
479,1.0
70,1.0
159,1.0
196,1.0
262,1.0
300,1.0
405,1.0
429,1.0
478,1.0
481,1.0
55,1.0
68,1.0
109,1.0
137,1.0
145,1.0
182,1.0
189,1.0
204,1.0
234,1.0
248,1.0
279,1.0
283,1.0
294,1.0
296,1.0
370,0.0
382,1.0
428,1.0
435,1.0
442,1.0
475,1.0
479,1.0
68,1.0
138,1.0
191,0.0
260,1.0
286,1.0
325,1.0
404,1.0
433,1.0
437,1.0
441,1.0
475,1.0
491,1.0
