iteration,fidelity
19,1.0
98,1.0
101,1.0
263,1.0
278,1.0
280,1.0
304,1.0
319,1.0
324,1.0
327,1.0
336,1.0
347,1.0
354,1.0
425,1.0
441,1.0
457,1.0
461,1.0
477,1.0
27,1.0
41,1.0
71,1.0
76,1.0
159,1.0
188,1.0
196,1.0
238,1.0
453,1.0
475,1.0
489,1.0
499,1.0
58,1.0
97,1.0
108,1.0
134,1.0
137,1.0
138,1.0
202,1.0
206,1.0
298,1.0
381,1.0
413,1.0
41,1.0
75,1.0
83,1.0
97,1.0
114,1.0
131,1.0
162,1.0
164,1.0
167,1.0
238,1.0
288,1.0
320,1.0
361,1.0
363,1.0
494,1.0
498,1.0
81,1.0
187,1.0
196,1.0
279,1.0
301,1.0
303,1.0
304,1.0
318,1.0
355,1.0
400,1.0
408,1.0
419,0.0
422,1.0
438,1.0
443,0.0
