iteration,fidelity
0,1.0
2,1.0
3,1.0
7,1.0
14,1.0
16,1.0
18,1.0
19,1.0
25,1.0
27,1.0
35,1.0
42,1.0
43,1.0
49,1.0
52,1.0
55,1.0
57,1.0
59,1.0
61,1.0
67,1.0
75,1.0
80,1.0
84,1.0
87,1.0
92,1.0
99,1.0
104,1.0
105,1.0
106,1.0
111,1.0
112,1.0
114,1.0
118,1.0
119,1.0
120,1.0
123,1.0
130,1.0
141,1.0
149,1.0
151,1.0
152,1.0
162,1.0
166,1.0
171,1.0
173,1.0
176,1.0
179,1.0
180,1.0
182,1.0
183,1.0
185,1.0
187,1.0
192,1.0
194,1.0
195,1.0
197,1.0
200,1.0
201,1.0
202,1.0
204,1.0
205,1.0
214,1.0
215,1.0
218,1.0
219,1.0
226,1.0
230,1.0
238,1.0
240,1.0
245,1.0
247,1.0
254,1.0
261,1.0
263,1.0
266,1.0
272,1.0
280,1.0
282,1.0
284,1.0
290,1.0
291,1.0
294,1.0
295,1.0
299,1.0
301,1.0
309,1.0
317,1.0
321,1.0
327,1.0
328,1.0
330,1.0
334,1.0
358,1.0
363,1.0
366,1.0
367,1.0
372,1.0
379,1.0
382,1.0
383,1.0
384,1.0
385,1.0
390,1.0
391,1.0
393,1.0
396,1.0
404,1.0
417,1.0
419,1.0
421,1.0
422,1.0
426,1.0
427,1.0
431,1.0
434,1.0
441,1.0
442,1.0
444,1.0
448,1.0
449,1.0
450,1.0
463,1.0
468,1.0
472,1.0
479,1.0
481,1.0
483,1.0
484,1.0
497,1.0
