iteration,fidelity
2,1.0
6,1.0
10,1.0
15,1.0
25,1.0
26,1.0
30,1.0
31,1.0
34,1.0
37,1.0
42,1.0
52,1.0
54,1.0
58,1.0
62,1.0
63,1.0
66,1.0
67,1.0
69,1.0
72,1.0
74,1.0
76,1.0
78,1.0
80,1.0
82,1.0
89,1.0
93,1.0
94,1.0
99,1.0
102,1.0
105,1.0
106,1.0
107,1.0
108,1.0
111,1.0
118,1.0
119,1.0
122,1.0
129,1.0
134,1.0
148,1.0
152,1.0
153,1.0
158,1.0
166,1.0
173,1.0
176,1.0
177,1.0
178,1.0
180,1.0
187,1.0
197,1.0
198,1.0
200,1.0
219,1.0
220,1.0
228,1.0
235,1.0
236,1.0
237,1.0
242,1.0
243,1.0
245,1.0
250,1.0
251,1.0
257,1.0
260,1.0
262,1.0
265,1.0
267,1.0
268,1.0
269,1.0
270,1.0
273,1.0
282,1.0
285,1.0
287,1.0
288,1.0
290,1.0
299,1.0
311,1.0
312,1.0
313,1.0
321,1.0
323,1.0
329,1.0
333,1.0
334,1.0
336,1.0
337,1.0
348,1.0
359,1.0
360,1.0
369,1.0
371,1.0
373,1.0
374,1.0
379,1.0
382,1.0
383,1.0
384,1.0
387,1.0
393,1.0
394,1.0
395,1.0
397,1.0
398,1.0
406,1.0
407,1.0
409,1.0
413,1.0
417,1.0
418,1.0
427,1.0
428,1.0
429,1.0
436,1.0
447,1.0
448,1.0
449,1.0
451,1.0
452,1.0
459,1.0
460,1.0
465,1.0
471,1.0
472,1.0
474,1.0
478,1.0
480,1.0
481,1.0
482,1.0
491,1.0
492,1.0
