iteration,fidelity
0,1.0
1,1.0
8,1.0
12,1.0
16,1.0
23,1.0
24,1.0
29,1.0
32,1.0
34,1.0
37,1.0
46,1.0
47,1.0
48,1.0
51,1.0
52,1.0
53,1.0
60,1.0
61,1.0
63,1.0
66,1.0
68,1.0
71,1.0
74,1.0
75,1.0
80,1.0
82,1.0
83,1.0
94,1.0
99,1.0
101,1.0
102,1.0
105,1.0
106,1.0
109,1.0
115,1.0
116,1.0
118,1.0
125,1.0
128,1.0
131,1.0
141,1.0
142,1.0
143,1.0
148,1.0
149,1.0
150,1.0
155,1.0
156,1.0
158,1.0
162,1.0
163,1.0
166,1.0
169,1.0
174,1.0
183,1.0
184,1.0
187,1.0
194,1.0
196,1.0
198,1.0
199,1.0
208,1.0
212,1.0
216,1.0
217,1.0
219,1.0
227,1.0
228,1.0
229,1.0
235,1.0
237,1.0
239,1.0
240,1.0
243,1.0
249,1.0
250,1.0
251,1.0
257,1.0
258,1.0
260,1.0
261,1.0
268,1.0
272,1.0
279,1.0
280,1.0
284,1.0
286,1.0
294,1.0
295,1.0
296,1.0
297,1.0
298,1.0
299,1.0
303,1.0
311,1.0
313,1.0
314,1.0
316,1.0
322,1.0
324,1.0
325,1.0
326,1.0
327,1.0
329,1.0
330,1.0
331,1.0
333,1.0
337,1.0
341,1.0
342,1.0
345,1.0
346,1.0
353,1.0
357,1.0
361,1.0
366,1.0
367,1.0
370,1.0
371,1.0
375,1.0
385,1.0
397,1.0
401,1.0
402,1.0
404,1.0
407,1.0
413,1.0
414,1.0
426,1.0
427,1.0
428,1.0
433,1.0
435,1.0
437,1.0
442,1.0
444,1.0
445,1.0
458,1.0
459,1.0
460,1.0
462,1.0
463,1.0
470,1.0
471,1.0
473,1.0
474,1.0
477,1.0
480,1.0
484,1.0
495,1.0
496,1.0
