iteration,fidelity
38,1.0
62,1.0
89,1.0
111,1.0
114,1.0
120,1.0
155,0.0
181,1.0
200,1.0
236,1.0
253,1.0
283,1.0
309,1.0
333,1.0
359,1.0
364,1.0
387,1.0
414,1.0
442,1.0
60,1.0
62,1.0
73,1.0
115,1.0
129,1.0
250,1.0
251,1.0
411,1.0
29,1.0
95,1.0
144,1.0
259,1.0
278,1.0
325,1.0
335,1.0
374,1.0
426,1.0
463,1.0
40,1.0
94,1.0
187,1.0
258,1.0
259,1.0
303,1.0
421,1.0
471,1.0
